Episode,Date,Guests (Himself/Herself - Role),References
6x10,2015-08-28,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);c26v5h9k:Katherine Ryan (Herself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
6x11,2015-09-04,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);3xla1274:Lee Mack (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
Specialx04,2015-10-09,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);hajxdyo5:Greg Davies (Himself);tq4rhgl6:Russell Howard (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
DownUnderx01,2016-01-29,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);rfbnvahx:Ian Smith (Himself),https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
DownUnderx02,2016-02-05,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
7x01,2016-02-12,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);5a6ylpdb:Richard Osman (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
7x02,2016-02-19,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);rfi72w6w:Catherine Tate (Herself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
7x03,2016-02-26,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);yy0vihbr:Sue Perkins (Herself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
7x04,2016-03-04,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);3ynkbowy:Caitlin Moran (Herself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
7x05,2016-03-11,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);fwsawolj:Richard Ayoade (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
7x06,2016-03-18,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);3ktg5q7l:Louis Theroux (Himself),https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
7x07,2016-03-25,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);cgg5lqmj:Jonathan Ross (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
7x08,2016-04-01,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);8kuu6hzh:Charlotte Church (Herself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
8x01,2016-06-10,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);drwmkcyn:Jeremy Corbyn (Himself);h5uf126l:Russell Crowe (Himself),https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
8x02,2016-06-17,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);e3uf5q4o:Jesse Eisenberg (Himself);3vz6n1vy:Kunal Nayyar (Himself),https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
8x03,2016-06-24,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);1fchiwmk:Stephen Mangan (Himself);0w5slyc2:John Mann (Himself);f9z3h3py:Stanley Johnson (Himself);4tvm98xv:Lolly Adefope (Herself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
8x04,2016-07-01,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);xpwaaxiw:Carrie Fisher (Herself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
8x05,2016-07-08,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);hajxdyo5:Greg Davies (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
8x06,2016-07-15,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);c26v5h9k:Katherine Ryan (Herself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
2016x01,2016-09-07,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);sas88cch:Clare Balding (Herself);emyy546o:RJ Mitte (Himself);4pek41vm:JJ Chalmers (Himself);8xfepdbb:Sophie Morgan (Herself);l905e92g:Arthur Williams (Himself);j605ae16:Ade Adepitan (Himself),https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
2016x02,2016-09-08,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);1fchiwmk:Stephen Mangan (Himself);3vtr5yv8:Marlou van Rhijn (Herself),https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
2016x03,2016-09-09,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);9b46vz01:Johnny Vegas (Himself);47daywpl:Stefanie Reid (Herself),https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
2016x04,2016-09-10,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);1fchiwmk:Stephen Mangan (Himself);8prg3toq:Jonnie Peacock (Himself);kgj8cq1h:Ali Jawad (Himself),https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
2016x05,2016-09-11,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);9b46vz01:Johnny Vegas (Himself);efoj54ha:Jody Cundy (Himself);sgiix0vt:Jon-Allan Butterworth (Himself);90ktgrc4:Matt Stutzman (Himself),https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
2016x06,2016-09-12,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);9b46vz01:Johnny Vegas (Himself);zi6f9pv9:Aled Davies (Himself);8prg3toq:Jonnie Peacock (Himself);pwrct241:Rebecca Redfern (Herself),https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
