Episode,Date,Guests (Himself/Herself - Role),References
8x04,1981-09-12,0i00czvq:Graeme Garden (Himself);t4r1ivmw:Barry Cryer (Himself);ooro5gcx:Willie Rushton (Himself);ltb2104r:Denise Coffey (Herself);anx0aq5q:Humphrey Lyttelton (Himself - Host);,http://genome.ch.bbc.co.uk/320ca857f99b4c9fa9644a7b56da9d33
8x05,1981-09-19,tn2a91cb:Tim Brooke-Taylor (Himself);ooro5gcx:Willie Rushton (Himself);0i00czvq:Graeme Garden (Himself);t4r1ivmw:Barry Cryer (Himself);anx0aq5q:Humphrey Lyttelton (Himself - Host);,http://genome.ch.bbc.co.uk/2ae237f869594b7899e0500413b389dd
8x06,1981-09-26,tn2a91cb:Tim Brooke-Taylor (Himself);ooro5gcx:Willie Rushton (Himself);t4r1ivmw:Barry Cryer (Himself);0i00czvq:Graeme Garden (Himself);anx0aq5q:Humphrey Lyttelton (Himself - Host);,http://genome.ch.bbc.co.uk/f849f7d48fc047da8f2252c5c558f424
8x07,1981-10-03,t4r1ivmw:Barry Cryer (Himself);tn2a91cb:Tim Brooke-Taylor (Himself);ooro5gcx:Willie Rushton (Himself);anx0aq5q:Humphrey Lyttelton (Himself - Host);0i00czvq:Graeme Garden (Himself);,http://genome.ch.bbc.co.uk/232d4ca8452142128541f4b6f5e1d8a1
8x08,1981-10-10,t4r1ivmw:Barry Cryer (Himself);ooro5gcx:Willie Rushton (Himself);0i00czvq:Graeme Garden (Himself);ltb2104r:Denise Coffey (Herself);anx0aq5q:Humphrey Lyttelton (Himself - Host);,http://genome.ch.bbc.co.uk/b2b639d5511b4cdfac59fc3fb3f2d30a
8x09,1981-10-17,t4r1ivmw:Barry Cryer (Himself);ooro5gcx:Willie Rushton (Himself);tn2a91cb:Tim Brooke-Taylor (Himself);anx0aq5q:Humphrey Lyttelton (Himself - Host);0i00czvq:Graeme Garden (Himself);,http://genome.ch.bbc.co.uk/768517f006604aaf88ba54d70b65e111
8x10,1981-10-24,t4r1ivmw:Barry Cryer (Himself);0i00czvq:Graeme Garden (Himself);ooro5gcx:Willie Rushton (Himself);tn2a91cb:Tim Brooke-Taylor (Himself);anx0aq5q:Humphrey Lyttelton (Himself - Host);,http://genome.ch.bbc.co.uk/26b2f2f760034586877f93c9fbf3dfdb
9x01,1982-03-20,t4r1ivmw:Barry Cryer (Himself);0i00czvq:Graeme Garden (Himself);ooro5gcx:Willie Rushton (Himself);tn2a91cb:Tim Brooke-Taylor (Himself);anx0aq5q:Humphrey Lyttelton (Himself - Host);,http://genome.ch.bbc.co.uk/7b90803c5dc44568949af43d1c3641f6
9x02,1982-03-27,ooro5gcx:Willie Rushton (Himself);tn2a91cb:Tim Brooke-Taylor (Himself);0i00czvq:Graeme Garden (Himself);t4r1ivmw:Barry Cryer (Himself);anx0aq5q:Humphrey Lyttelton (Himself - Host);,http://genome.ch.bbc.co.uk/f5d073390aca45eaac9887e3c62a096d
9x03,1982-04-03,ooro5gcx:Willie Rushton (Himself);0i00czvq:Graeme Garden (Himself);t4r1ivmw:Barry Cryer (Himself);anx0aq5q:Humphrey Lyttelton (Himself - Host);tn2a91cb:Tim Brooke-Taylor (Himself);,http://genome.ch.bbc.co.uk/6d19a9f2dc8d47faa95b1ac7854dd664
9x04,1982-04-10,ooro5gcx:Willie Rushton (Himself);tn2a91cb:Tim Brooke-Taylor (Himself);0i00czvq:Graeme Garden (Himself);t4r1ivmw:Barry Cryer (Himself);anx0aq5q:Humphrey Lyttelton (Himself - Host);,http://genome.ch.bbc.co.uk/427a6ff668f14d02955f1cc3f1e11c5c
9x05,1982-04-17,t4r1ivmw:Barry Cryer (Himself);0i00czvq:Graeme Garden (Himself);tn2a91cb:Tim Brooke-Taylor (Himself);ooro5gcx:Willie Rushton (Himself);anx0aq5q:Humphrey Lyttelton (Himself - Host);,http://genome.ch.bbc.co.uk/575919b21c3542458f80fe5c5be10aad
9x06,1982-04-24,tn2a91cb:Tim Brooke-Taylor (Himself);ooro5gcx:Willie Rushton (Himself);0i00czvq:Graeme Garden (Himself);t4r1ivmw:Barry Cryer (Himself);anx0aq5q:Humphrey Lyttelton (Himself - Host);,http://genome.ch.bbc.co.uk/45a002572dd34e3e863b28cb141cd900
9x07,1982-05-01,tn2a91cb:Tim Brooke-Taylor (Himself);ooro5gcx:Willie Rushton (Himself);t4r1ivmw:Barry Cryer (Himself);0i00czvq:Graeme Garden (Himself);anx0aq5q:Humphrey Lyttelton (Himself - Host);,http://genome.ch.bbc.co.uk/15cf4d2a209741bf882996c2c2a60244
9x08,1982-05-08,0i00czvq:Graeme Garden (Himself);t4r1ivmw:Barry Cryer (Himself);tn2a91cb:Tim Brooke-Taylor (Himself);ooro5gcx:Willie Rushton (Himself);anx0aq5q:Humphrey Lyttelton (Himself - Host);,http://genome.ch.bbc.co.uk/f1874846e76149dfb1e9a640b4f9fa7b
9x09,1982-05-15,ooro5gcx:Willie Rushton (Himself);0i00czvq:Graeme Garden (Himself);t4r1ivmw:Barry Cryer (Himself);tn2a91cb:Tim Brooke-Taylor (Himself);anx0aq5q:Humphrey Lyttelton (Himself - Host);,http://genome.ch.bbc.co.uk/d4b4c2ebb5ae44a7b8c95acaa3674607
9x10,1982-05-22,ooro5gcx:Willie Rushton (Himself);tn2a91cb:Tim Brooke-Taylor (Himself);0i00czvq:Graeme Garden (Himself);t4r1ivmw:Barry Cryer (Himself);anx0aq5q:Humphrey Lyttelton (Himself - Host);,http://genome.ch.bbc.co.uk/e87b6755ac194987bac522608e961838
9x11,1982-05-29,ooro5gcx:Willie Rushton (Himself);0i00czvq:Graeme Garden (Himself);t4r1ivmw:Barry Cryer (Himself);anx0aq5q:Humphrey Lyttelton (Himself - Host);tn2a91cb:Tim Brooke-Taylor (Himself);,http://genome.ch.bbc.co.uk/acb601b24a494465b328075328e00718
